,gene,area.24_mean,area.24_std,area.24_count,mean_intensity.24_mean,mean_intensity.24_std,mean_intensity.24_count,area.48_mean,area.48_std,area.48_count,mean_intensity.48_mean,mean_intensity.48_std,mean_intensity.48_count,corrected_area.24_mean,corrected_area.24_std,corrected_area.24_count,corrected_mean_intensity.24_mean,corrected_mean_intensity.24_std,corrected_mean_intensity.24_count,corrected_area.48_mean,corrected_area.48_std,corrected_area.48_count,corrected_mean_intensity.48_mean,corrected_mean_intensity.48_std,corrected_mean_intensity.48_count
4525,YNR062C,205.63636363636363,23.41056482561977,11.0,0.45418976868748373,0.0510633017299633,9.0,222.72727272727272,24.633679826980412,11.0,0.5490059969569089,0.04048663688282259,7.0,-0.04714582483186678,0.4693398500888604,11.0,0.4414299553506171,0.569148047874849,9.0,-0.03037735996179536,0.3691002638347747,11.0,0.32315331335769176,0.3663741774536992,7.0
4526,YNR063W,232.54545454545453,26.208256852998204,11.0,0.42938077044438866,0.062205811813641224,12.0,253.08333333333334,36.79045907280689,12.0,0.5578571265167226,0.03814386567399458,11.0,0.41789444168133766,0.5617232179384577,11.0,0.13908779075916758,0.6555576827753782,12.0,0.462623906166743,0.614906822334795,12.0,0.46685605265954905,0.3870759782292795,11.0
4527,YNR064C,238.25,45.517479160108465,12.0,0.44736537149378375,0.05363174081119486,12.0,259.0,48.84297660499781,12.0,0.5647434854878057,0.044726502900969564,12.0,0.5007528595787214,0.781201741608813,12.0,0.5714408948343508,0.4776156761998975,11.0,0.5357603105921847,0.769787594367359,12.0,0.5180764170062313,0.5371213204253319,12.0
4528,YNR065C,201.5,21.52165928040443,12.0,0.4700614609044081,0.03537399698126516,11.0,214.16666666666666,23.809216448232565,12.0,0.565933223405286,0.027796507044965262,11.0,-0.15867616743321783,0.39329714410984845,12.0,0.7998139108268447,0.1427519036401664,11.0,-0.18970917622383907,0.37819070655497045,12.0,0.6129659713676169,0.2136300541326113,10.0
4529,YNR066C,229.1818181818182,56.02288493431624,11.0,0.4789583009575181,0.03639709565868983,9.0,246.27272727272728,53.20167461479179,11.0,0.55976758160229,0.0422923322125713,11.0,0.34645592344524795,0.9920781074730244,11.0,0.7908371571876625,0.27688824409283797,9.0,0.3418602467152299,0.9406379774237534,11.0,0.43436507779973044,0.5129390878829413,11.0
4530,YNR068C,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
4531,YNR071C,186.36363636363637,73.3420380508651,11.0,0.39650725056857217,0.0779080504602054,11.0,208.54545454545453,81.46086623203026,11.0,0.5064680675524429,0.09125644791793405,11.0,-0.4210301798449482,1.2661462237537862,11.0,-0.2737070733950721,0.9197562199520762,11.0,-0.2941504019093432,1.292374805764081,11.0,-0.3718700789058767,1.3163506584007456,11.0
4532,YNR073C,284.3,72.15885254076592,10.0,0.4477759764838556,0.037249773818419804,10.0,357.3,83.10375041677322,10.0,0.5581835521807802,0.03694830261281227,10.0,0.17133500235802973,0.5812750746273995,10.0,0.48033634134117,0.5339483458853764,7.0,0.20257834084097928,0.49617128218129813,10.0,0.6573363982306885,0.10248009459982671,8.0
4533,YOL013W-A,277.0,37.86819245752299,4.0,0.434425111104528,0.019665139982882267,4.0,387.5,46.24932431938871,4.0,0.5096174759519196,0.03240398634104606,4.0,0.529090862442589,0.4983519718687879,4.0,0.023330794271474296,0.3037935781682926,4.0,0.6232695265370674,0.4615208371393311,4.0,0.21803108205514615,0.5894414217453129,4.0
4534,YOL014W,301.3333333333333,41.78371438585598,12.0,0.45501753288683705,0.043583908999505906,12.0,368.75,42.55290824373817,12.0,0.5740761534132248,0.03725687025203564,12.0,0.5509057417042014,0.6435393627533692,12.0,0.6068490341509523,0.3201566555300958,11.0,0.48190407961919784,0.6383360918170711,12.0,0.612312026334961,0.3537351358084328,12.0
4535,YOL019W,212.8181818181818,18.888187746939526,11.0,0.3804797855736707,0.027212171963141775,11.0,244.36363636363637,23.28635964367435,11.0,0.5129507910353371,0.03738934920610824,10.0,0.0670498927491593,0.29011522991796984,11.0,-0.1951324406512607,0.574204568311657,11.0,0.039213009020394075,0.3004429449807589,11.0,-0.09007385279298886,0.49514333100990215,11.0
4536,YOL024W,250.42857142857142,46.24880950848768,7.0,0.39395726747148974,0.04410565308330686,10.0,288.22222222222223,50.97984351137657,9.0,0.5190212328861804,0.04877339650784062,10.0,0.6170213755646332,0.7929974763261453,9.0,-0.34431973483234546,0.7255183018118367,10.0,0.5880183961354725,0.8184567583084976,7.0,-0.26867038564590306,0.58871204643621,10.0
4537,YOL029C,252.36363636363637,37.15446871447021,11.0,0.44294059454035983,0.048329890907311844,11.0,285.0,54.96752287877426,8.0,0.5720402438180344,0.0341993276284074,11.0,0.6650528481537005,0.6178529897196178,11.0,0.68272693855403,0.2779019279811665,10.0,0.6662252314752884,0.6632073789017963,11.0,0.7605626010381049,0.3067441620708483,11.0
4538,YOL035C,239.45454545454547,66.32399812490745,11.0,0.4093146701825883,0.07033430566788165,11.0,262.27272727272725,67.86617848249732,11.0,0.5608690841641985,0.03505900748898524,10.0,0.514518362560792,1.1486442650963935,11.0,-0.18209999526882756,0.8320764104427827,11.0,0.6045106355064995,1.1171329828378527,11.0,0.3834004457602962,0.3924002951346828,10.0
4539,YOL036W,218.0,49.62078417580906,10.0,0.39094600945477576,0.0728606588048886,11.0,233.27272727272728,43.16501108326259,11.0,0.512279272992525,0.06944486253331743,11.0,0.14534366344402935,0.8895008293314418,10.0,-0.5514591355719708,0.7810769765672618,11.0,0.11950897838690056,0.8144446412375063,11.0,-0.3883318470442104,0.8321529575861745,11.0
4540,YOL037C,250.9090909090909,44.87639590130773,11.0,0.39343125009722274,0.05496286539896474,11.0,271.8181818181818,51.739381870714645,11.0,0.5254654956854732,0.03421761825639811,11.0,0.7290595759590036,0.7124497675485872,11.0,-0.529576070868768,0.6513684642130471,11.0,0.7396823914853542,0.7677486287714915,11.0,-0.2124714680459259,0.3339566452147701,11.0
4541,YOL046C,210.25,19.97782861983845,12.0,0.43897327467682773,0.049431710633428314,12.0,228.91666666666666,30.350852416764877,12.0,0.5539681269520447,0.030536645649037193,12.0,-0.00480241028318049,0.4078570972272408,12.0,0.33464093944810386,0.46707595241385036,12.0,0.036444586057194014,0.4839441535196564,12.0,0.37598279959395414,0.30142780840291106,12.0
4542,YOL047C,267.5,42.87296244827163,12.0,0.4427465848552508,0.04560251156549865,12.0,334.25,54.80233074008308,12.0,0.5569735570214224,0.03600271063702355,12.0,0.08418778222225608,0.5162044162213265,11.0,0.2857650573177387,0.7485426399475744,12.0,0.09329979590506943,0.43117434040009606,12.0,0.42671753672575097,0.35731668978947817,11.0
4543,YOL050C,172.27272727272728,24.409387165969203,11.0,0.41742891048078073,0.09477237373181698,11.0,181.36363636363637,29.890710019244196,11.0,0.49805694152279684,0.08476531821969216,11.0,-0.7067412275482107,0.41434804201762115,11.0,-0.10425862151199071,1.1869700842962874,11.0,-0.760846345053877,0.4657240277952253,11.0,-0.6010106491250243,1.0617720470719696,11.0
4544,YOL053C-A,236.5,26.19333711253511,12.0,0.4583388435313506,0.04532598782447213,10.0,254.25,22.23480073300329,12.0,0.5613974237688675,0.028434677141261553,11.0,0.46622917246896844,0.4227343081005395,12.0,0.5889273225939424,0.5001806252550542,10.0,0.4558590050525186,0.36912054734123506,12.0,0.44182794372792605,0.30887522753380786,11.0
4545,YOL057W,215.91666666666666,24.26541996464529,12.0,0.4567693836214574,0.052518293089159736,12.0,237.45454545454547,31.392239921240527,11.0,0.5648755682499047,0.031126267400087556,12.0,0.09747848152328288,0.5167429070251712,12.0,0.7509397240202915,0.4379410956059353,11.0,0.13079212410484595,0.49964276039001154,12.0,0.5807073384775535,0.42176446341694107,12.0
4546,YOL075C,212.5,41.740601071112735,10.0,0.40030827455702905,0.03961951445724927,11.0,244.44444444444446,23.843820536520102,9.0,0.5309546671502529,0.0336231865129242,11.0,-0.03966508811541916,0.714731394664378,11.0,-0.07612321416406041,0.5657984492146793,11.0,0.13782087305327717,0.341630273619222,9.0,-0.014998964387765483,0.5031168392708212,11.0
4547,YOL079W,203.63636363636363,24.92497834411387,11.0,0.42326273175488177,0.03668788396636627,11.0,216.0909090909091,29.276114993128942,11.0,0.5379089257330912,0.0314952891827155,11.0,-0.11583377345073319,0.43095528494175145,11.0,-0.04629368308192157,0.44298457923199647,11.0,-0.16516863440258323,0.38943977638008,11.0,-0.0035242776399733193,0.4047068457562487,11.0
4548,YOL083W,212.9090909090909,27.725275635977184,11.0,0.4625193712058592,0.0353286377976225,10.0,227.36363636363637,35.33347627186639,11.0,0.5610107882677947,0.029892340022906687,11.0,0.0800862102124308,0.5516102114313306,11.0,0.5993752672339853,0.3345037468023343,10.0,0.05257196423642397,0.581333906101048,11.0,0.4391719241765427,0.36633159594259873,11.0
4549,YOL085C,232.9,17.36183554044138,10.0,0.4864130536273611,0.0409486236968112,9.0,250.0,23.347614677116614,10.0,0.5685009468678525,0.03676488965122304,11.0,0.4455496835437839,0.3105195659919748,10.0,0.9140593846891658,0.2592463671631628,9.0,0.4272352808427802,0.36624364293568357,10.0,0.5997624761325798,0.47957918545671957,11.0
4550,YOL087C,263.8333333333333,60.058809562466415,12.0,0.4402915142793717,0.06759685089559551,12.0,322.3333333333333,48.554249572155385,12.0,0.5466566029467456,0.08755218146689435,11.0,-0.05106652005372188,0.8854573175021768,11.0,0.3535538997073023,0.6362276563691909,11.0,-0.0861185226541415,0.7988004070036755,12.0,0.4305835569122486,0.56261295761619,10.0
4551,YOL092W,270.375,47.90746288418956,8.0,0.4254379899976483,0.03368686046957409,8.0,353.875,51.25688107115821,8.0,0.5230856415099293,0.03988393655335779,8.0,0.2802377713141512,0.4755437062801176,8.0,0.5313939491337527,0.2225186740107333,7.0,0.38687112580508753,0.4072243691303479,8.0,0.1598888732771815,0.3241352962036196,8.0
4552,YOL098C,274.72727272727275,52.88306138848413,11.0,0.40956183671490726,0.038741936598764584,11.0,331.6363636363636,51.877302796642624,11.0,0.5197075165376717,0.04730847837428773,8.0,-0.1976871294177754,0.40554887458623934,8.0,-0.3234223632777041,0.5725626640670133,11.0,-0.3261334506647756,0.2793798194419158,8.0,-0.2616833969007779,0.4422983522650619,11.0
4553,YOL099C,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
4554,YOL106W,280.7142857142857,54.71963171694502,7.0,0.4369652521275594,0.035808070345228885,6.0,356.0,62.433965115151864,7.0,0.47479955327046963,0.02825664083973372,4.0,0.12037796555008365,0.6656953705073201,7.0,-0.34018821189655,0.5385643318567432,4.0,0.08409954828527284,0.5294474133319129,7.0,-0.2368873190161893,0.4892049477788692,6.0
4555,YOL107W,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
4556,YOL114C,222.44444444444446,36.70868804217576,9.0,0.3719563742370457,0.034848760139548164,9.0,240.11111111111111,39.760044153787234,9.0,0.5229711627997695,0.012050920914959141,8.0,0.18827770834415852,0.722392138123002,9.0,-0.7685774313453826,0.3892341130951004,9.0,0.18101196342540088,0.6649151247424202,9.0,-0.4267420673849063,0.5484475663809929,9.0
4557,YOL118C,224.9,16.802446911751336,10.0,0.4314724952160695,0.060724945375447044,11.0,241.3,20.488750300808704,10.0,0.5364408990662094,0.05265568579974513,11.0,0.26564887879716903,0.354204317362576,10.0,0.18728101122377064,0.6575971689545486,11.0,0.2510274060214207,0.36518568249986383,10.0,0.10664350238208774,0.5796011251624942,11.0
4558,YOL131W,244.375,41.79862437927833,8.0,0.39992472670803647,0.046699177500744454,8.0,269.25,57.96489085151952,8.0,0.5079153355868565,0.04353387582825884,8.0,0.7370901927081492,0.9032077643796014,8.0,-0.7573429685043216,0.8558908525245171,8.0,0.796990928228845,0.9340588388772427,8.0,-0.6164039908734192,0.9365994413465554,8.0
4559,YOL150C,230.54545454545453,52.37053300542899,11.0,0.4698861241153546,0.021266192536195876,7.0,286.72727272727275,71.57386521502231,11.0,0.541937600941322,0.04703794026311853,11.0,-0.6474631995408421,0.49202812832683573,11.0,0.18729466062397865,0.468769209225748,10.0,-0.6325098075154126,0.5325640418522676,11.0,0.06362735181227196,0.4121733293494299,11.0
4560,YOL153C,284.4166666666667,38.14674615775562,12.0,0.4387227396095084,0.043601385396132314,12.0,344.9166666666667,53.44914036783571,12.0,0.5715401261102054,0.027959458504144084,11.0,0.14627895306938257,0.5507564832989317,12.0,0.28499157811793324,0.23533067766052038,11.0,0.05620193098671763,0.48089150748278825,12.0,0.5726878017434639,0.21642209526922046,11.0
4561,YOL159C,209.25,23.365114410774268,8.0,0.46068900128607293,0.02502264522192225,7.0,224.625,20.54915709081171,8.0,0.5336835571212556,0.0622116540338175,8.0,0.012778918306099413,0.41027742507033454,8.0,0.2320702986231936,0.28389262442823276,7.0,-0.01999351459818034,0.3997031252652328,8.0,-0.00021921445504582276,0.5922271707489869,8.0
4562,YOL160W,215.71428571428572,20.7742973063213,7.0,0.4453973910013894,0.040148203760261424,7.0,226.57142857142858,28.941649013472734,7.0,0.5420993291843964,0.04730523286649764,7.0,0.14418979742291632,0.4540533429535957,7.0,-0.012775850548270457,0.4421526204194239,7.0,0.045992943096047935,0.4291306457967284,7.0,0.03979413994584046,0.29675312914006696,7.0
4563,YOL162W,211.9090909090909,28.01947374757258,11.0,0.4481126669585063,0.046795303048496065,11.0,227.125,29.181390841229135,8.0,0.5411603042077819,0.05480309845618621,11.0,0.027236087934178185,0.5274540699697243,11.0,0.3616303885597276,0.7589186411733443,11.0,0.03427536285031427,0.46875570540468686,8.0,0.07762031271980442,0.6685462894431828,11.0
4564,YOL163W,210.1818181818182,35.23299073827875,11.0,0.4538569506496031,0.051936194424670706,8.0,227.1818181818182,31.36819466216754,11.0,0.5511400317228641,0.04789324508945161,11.0,-0.04068359136783573,0.5648379883374801,11.0,0.3634447336373787,0.389342893937097,7.0,-0.01641966231977574,0.5416065482074491,11.0,0.28928894770341845,0.4494279620939978,11.0
4565,YOP1,194.0909090909091,42.69532654859204,11.0,0.4269074899541428,0.0440054254389696,11.0,218.45454545454547,47.75429538033964,11.0,0.528414806772887,0.0499760373442467,11.0,-0.41898579110259654,0.6180865213830931,11.0,0.24904623896719374,0.5857706837995805,11.0,-0.44724866149081915,0.6259652061147009,11.0,0.08065200946225272,0.537258736136209,11.0
4566,YOR008C-A,287.8,97.39244780212113,10.0,0.43919791551140575,0.041036005990333725,11.0,362.72727272727275,101.4919611684501,11.0,0.5535317349211929,0.042679296367976786,11.0,-0.05154928608703564,0.8436216181880891,11.0,0.438208187867859,0.33363608598420413,10.0,0.1402567587481907,0.5514386293093245,10.0,0.4819759723242134,0.32014800261315274,10.0
4567,YOR012W,229.58333333333334,43.410217342199175,12.0,0.45000416143320815,0.03167894969981196,10.0,245.33333333333334,42.78983170064702,12.0,0.5595075278980011,0.01840325579195832,10.0,0.3527392411057708,0.7429654865985714,12.0,0.3893978186682753,0.4351142774714153,10.0,0.32028703524561297,0.6686690322935048,12.0,0.33202068306429283,0.2698504161100804,10.0
4568,YOR015W,242.5,47.794201680598384,8.0,0.43105753216581716,0.05786925212997939,8.0,268.25,57.42013086515415,8.0,0.5559654485840823,0.012350575160496853,7.0,0.7169384406927292,1.0510205848526575,8.0,-0.2693063166651884,1.201570021522188,8.0,0.7837828181249991,0.9066870332956046,8.0,0.3867453784089995,0.5051436717237828,7.0
4569,YOR019W,221.375,40.259648355571684,8.0,0.4307500786233063,0.03217298775055241,8.0,251.375,40.51432727179009,8.0,0.5209144568926772,0.04471961805185661,7.0,0.17201238830602622,0.47007019769069486,8.0,0.1646169226578055,0.2085253702434203,6.0,0.16101734026095368,0.44222456901052215,8.0,-0.04652151114775805,0.16030929952281478,7.0
4570,YOR021C,235.5,37.07521312914369,8.0,0.4533429483921401,0.020195994768758833,7.0,258.75,42.59694824749773,8.0,0.5530474653403855,0.036270455497093304,7.0,0.5371222280284579,0.7280845993555195,8.0,0.1061605560572687,0.24916983900063006,7.0,0.591623795087542,0.7262212096211373,8.0,0.226088281446329,0.24445502716584736,7.0
4571,YOR022C,207.1818181818182,33.727787303107156,11.0,0.48823457277490334,0.035189398087796954,10.0,206.9090909090909,32.65411014085224,11.0,0.5968244001078776,0.02999029541357871,10.0,-0.020391722623982606,0.6527043516421116,11.0,0.9406693027957026,0.4204451426051754,10.0,-0.2974105575309143,0.5048351131580231,11.0,1.127653861488634,0.23454005799633557,10.0
4572,YOR024W,245.1,37.08683504066279,10.0,0.4146217309015035,0.06408201465547736,10.0,261.4,38.14067528388965,10.0,0.5459917563407379,0.03423304931324594,11.0,0.639312480760686,0.6583683119868312,10.0,-0.026657872391185743,0.6454713130255482,10.0,0.6122329665343074,0.6726946754066092,10.0,0.13260486686653986,0.3152060220306036,11.0
4573,YOR029W,228.63636363636363,31.010555387715087,11.0,0.45412803405299645,0.06166863840239697,10.0,244.63636363636363,33.05532552334866,11.0,0.5525308683236073,0.02518076182802606,11.0,0.37372259979912453,0.5784845551204891,11.0,0.46679782665787484,0.6899320469564814,10.0,0.34481052672152573,0.5753106959999675,11.0,0.2668035192533749,0.47322839656209953,11.0
4574,YOR041C,200.5,23.101226518664905,4.0,0.48360870234579645,0.012239719009398584,4.0,205.5,28.571547618799606,4.0,0.5967800771189012,0.010744315260625673,4.0,-0.2241744592287764,0.42480907633756776,4.0,0.4110340199956385,0.21201679120993785,4.0,-0.20959178682932073,0.48775895574501854,4.0,0.5953135679128807,0.24178670297014765,4.0
4575,YOR050C,239.45454545454547,30.02786584612245,11.0,0.424199379707155,0.04684341498795821,12.0,260.54545454545456,30.510206935921087,11.0,0.5475161451361735,0.03172179191838543,12.0,0.5451132739557356,0.537619420648974,11.0,0.03472838289843146,0.5993929745216986,12.0,0.5877909933213853,0.548898192216083,11.0,0.19673031175909758,0.4422362626078131,12.0
4576,YOR051C,213.36363636363637,20.02634628319768,11.0,0.4584009643619389,0.02884098459411699,10.0,223.1818181818182,23.493906366622735,11.0,0.5651626067576582,0.023577525340576125,10.0,0.06030051898673156,0.3719303620112888,11.0,0.5305689119447463,0.27132776446231666,10.0,-0.04725388831658626,0.36592620900491535,11.0,0.3466333927952607,0.493476894617211,11.0
4577,YOR052C,229.66666666666666,28.490296061939567,12.0,0.3835087759626015,0.05101862118322245,11.0,249.16666666666666,34.28711216486539,12.0,0.5291002147445131,0.037103465426263346,12.0,0.3411794268999697,0.5093770802523842,12.0,-0.6153312056892506,0.5675336559286195,11.0,0.37333252623028695,0.5182454430133201,12.0,-0.13387289312680964,0.4114792569052227,12.0
4578,YOR053W,212.8181818181818,18.898773408971202,11.0,0.4361955697808431,0.03852194559013914,11.0,236.0,10.862780491200217,10.0,0.5539339876784228,0.04520230424133811,11.0,0.1092276612724088,0.21080161382230864,10.0,0.3070756409548881,0.2806756984009159,10.0,0.14263890288706613,0.14101855249861772,10.0,0.3390161049752712,0.3730965987290508,11.0
4579,YOR055W,244.1818181818182,41.22818982642382,11.0,0.4574474754247144,0.04994007004304613,12.0,257.0833333333333,44.20912767401059,12.0,0.565727492647968,0.024982436483649766,11.0,0.6190024022901385,0.6885469021473727,11.0,0.729775169209217,0.37585110587752024,11.0,0.5171019130470967,0.7243162273226696,12.0,0.3866768814133103,0.454375757140445,12.0
4580,YOR059C,293.0,37.41924638471491,11.0,0.44309228942450646,0.04425243224220251,12.0,358.9166666666667,49.28480926454341,12.0,0.5640641161636221,0.03756169393970209,12.0,0.3531529581033856,0.4443574061460749,12.0,0.29949571124378205,0.5053738462248231,12.0,0.3825245531452976,0.46250303609139787,12.0,0.5461769530365203,0.1746341437228889,10.0
4581,YOR062C,238.0,40.03998001997503,11.0,0.4207539958493491,0.06026850289248266,12.0,257.54545454545456,38.92650417482576,11.0,0.5401824738811104,0.04415855999435433,12.0,0.506740476750037,0.6870290783359304,11.0,0.1207109064484703,0.4178772697653952,11.0,0.5195657310813541,0.6662508416349369,11.0,0.1970700205287284,0.37741475605625596,11.0
4582,YOR072W,191.8,23.531539119516456,10.0,0.41204467273271594,0.06790726806898333,10.0,211.5,23.353562659450677,10.0,0.538185429068646,0.04667258921293985,11.0,-0.4060318196159133,0.3985040073970276,10.0,-0.18071796453241842,0.832467382660507,10.0,-0.30359623833895005,0.4041039488106711,10.0,0.07122804581083526,0.7091054688831055,11.0
4583,YOR082C,278.72727272727275,36.837727696183734,11.0,0.4644719434410035,0.0436654933470636,11.0,319.0,34.59190656786642,11.0,0.5842690844975432,0.02906532050442782,11.0,1.2400436142096267,0.6677615157504383,11.0,1.1121673396115013,0.29214776351036237,10.0,1.2495267100973402,0.6391064488663352,11.0,1.0823772460212777,0.2220620131141585,11.0
4584,YOR088W,267.77777777777777,33.067271499844765,9.0,0.3746862713903444,0.0500115740442372,10.0,342.25,17.950328289874975,8.0,0.5222969197370393,0.027432047445512694,9.0,-0.045922900028305784,0.5876748029536292,10.0,-0.5348056473619631,1.276213962020906,10.0,-0.21060088588671189,0.5807848497874073,10.0,-0.11626359657361246,0.8906301565374954,9.0
4585,YOR093C,261.57142857142856,79.24825369865077,7.0,0.39786683503993053,0.09066153477521616,10.0,323.1111111111111,43.807660415857754,9.0,0.5517500960083909,0.03218690046913956,9.0,1.2867950869668237,0.6200150905847561,9.0,-0.26080912190924965,1.0527805944593778,10.0,1.303411562874494,0.5561109621812416,9.0,0.3347391389882908,0.6919918485661418,9.0
4586,YOR097C,225.4,31.50026454915366,10.0,0.36947718914921246,0.0789133042135665,7.0,240.9,31.096444955796617,10.0,0.5479015269692213,0.027231833089390894,8.0,0.2666373773618663,0.5673015573863712,10.0,-0.8926302622066532,0.9701931327551595,7.0,0.25075303356124584,0.49113599381315703,10.0,0.20056267299657113,0.21635824319634228,8.0
4587,YOR1,234.875,56.12088355887291,8.0,0.3870219127608742,0.08612830091402936,11.0,273.27272727272725,68.96969031261618,11.0,0.5130840111000503,0.05232798507088404,11.0,0.3134787735199097,0.8657386084696154,11.0,-0.4465029835557294,1.1269285507874027,11.0,0.18160162043932127,0.493503535180291,8.0,-0.0419222324107321,0.774721513603416,10.0
4588,YOR105W,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
4589,YOR111W,232.25,13.524668819112232,4.0,0.38876078468029934,0.040186597369798016,7.0,304.57142857142856,37.442654566047814,7.0,0.503932852608928,0.033563341914955115,7.0,0.5616601307396195,0.3797212195936538,7.0,-0.28562700757740994,0.439586220181,7.0,1.1204036961575887,0.5385674644489991,7.0,-0.18934334750630058,0.3610103376453565,7.0
4590,YOR114W,231.0,37.32626421167808,9.0,0.4141170829626131,0.047174756130457185,8.0,255.44444444444446,35.94131018449074,9.0,0.536700469043523,0.027187736858864484,9.0,0.31520221281652994,0.5959841985847595,9.0,-0.3766729395594006,0.9874612459967912,6.0,0.36097165014177623,0.5697964337318766,9.0,0.09326657598525893,0.38524320811305823,9.0
4591,YOR121C,242.0,38.83297567789519,8.0,0.4825497737683844,0.011877078460806177,6.0,264.625,38.44453332864302,8.0,0.5697869077685799,0.0318493161749149,7.0,0.5944640469381047,0.6320677546348825,8.0,0.5831001277900433,0.264275769154094,7.0,0.5916789122441544,0.5905629208607686,8.0,0.7572127477483475,0.2553955358771909,7.0
4592,YOR131C,345.27272727272725,68.95228917025294,11.0,0.42990179004119694,0.06098530684066705,12.0,425.6363636363636,71.38525439791151,11.0,0.5672730771953723,0.03375616596611455,11.0,0.9120473202545878,0.5156011530400633,11.0,0.044862604683461406,0.6071786821044541,12.0,0.8194510079901961,0.49508874766968436,11.0,0.4810874259026329,0.3401794287554243,11.0
4593,YOR139C,235.28571428571428,20.344649466254314,7.0,0.3706540589567895,0.07441137354054557,11.0,251.0,35.9598541586463,10.0,0.4937946403859486,0.09839527812770608,8.0,0.3404807605492203,0.4876467835923986,7.0,-0.7492339915442404,1.0985581014320158,11.0,0.1335428233666685,0.5162185374387798,10.0,-0.6128177012410051,1.3443935741863724,8.0
4594,YOR152C,274.27272727272725,53.72539606013326,11.0,0.4395656539923133,0.046894889843193455,11.0,313.3636363636364,54.79465800107292,11.0,0.5444724560749026,0.04327219665899908,11.0,0.9820120684715234,0.7809231474704454,11.0,0.4314721894378804,0.637982707322759,11.0,0.995183811942658,0.7085683623933292,11.0,0.3147141607550096,0.37030415061677474,11.0
4595,YOR170W,227.1,47.820149170267825,10.0,0.39492834610497224,0.03745499138833926,9.0,254.42857142857142,39.49623249061081,7.0,0.5392183049694099,0.024567335569135734,9.0,0.2832139972235078,0.8102749027229377,10.0,-0.6160984038934654,0.8762542149895699,10.0,0.34952869572335726,0.6389246157282339,7.0,-0.10245906619002196,0.6223438162697439,10.0
4596,YOR186W,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
4597,YOR199W,125.25,24.65442980664751,12.0,0.5602451684326761,0.044833723959425385,11.0,112.41666666666667,36.27034434338719,12.0,0.6062079448188307,0.05476410193456293,11.0,-1.5300164080090317,0.4667993898669754,12.0,2.26087923701797,0.7787475292833199,11.0,-1.8552778025637495,0.4982436285420684,12.0,1.2338275307857707,0.7725396507652796,11.0
4598,YOR200W,127.5,20.54927558997463,12.0,0.5531078096645939,0.0527543161133981,11.0,111.41666666666667,30.40471952998366,12.0,0.5925245518861482,0.0658666422473077,12.0,-1.5104562289196368,0.40835105087019724,12.0,2.1484975782563187,0.8487798317780366,11.0,-1.8887257745143025,0.472232002672529,12.0,1.0502272814077347,0.8959825488997462,12.0
4599,YOR214C,220.0,27.30079363925769,7.0,0.4566670731152948,0.017290924575928953,6.0,236.14285714285714,32.023057169423886,7.0,0.5541389809715205,0.024266582487188635,6.0,0.21187762180695488,0.5204536710307855,7.0,-0.018082170132928312,0.5315672927403476,7.0,0.2062125007925207,0.5654735437468444,7.0,0.2969017774345675,0.35612532834270916,6.0
4600,YOR223W,271.45454545454544,58.52582957355433,11.0,0.47059692350078297,0.056396818717854715,10.0,348.09090909090907,91.86452475842297,11.0,0.5731867862337964,0.03039794078226202,11.0,-0.028221055128818964,0.6693474882972522,11.0,0.7928797034042602,0.48448816291435554,10.0,0.018350118604801145,0.5700301527154898,11.0,0.6362279685456718,0.31430313258560233,11.0
4601,YOR225W,249.3,63.19115620260656,10.0,0.43080410838723326,0.039212337983296534,9.0,287.1,66.77732482745256,10.0,0.5307436582337655,0.0518845314379872,10.0,0.6169066728547773,1.0140951257610868,10.0,0.44999493593235684,0.2887782884214467,9.0,0.6634785805554031,1.0163738271890947,10.0,0.1795444026508678,0.4433329291444596,10.0
4602,YOR228C,246.0,30.543229837214152,10.0,0.42712364362512434,0.044089478311498384,11.0,262.7,30.80422049005623,10.0,0.5568336334190888,0.029437128751605642,11.0,0.6080452568875492,0.44418060412865523,10.0,0.10245444386299037,0.3591407184148492,11.0,0.5686858738168146,0.45114735778368903,10.0,0.3148384019713788,0.36087081866039605,11.0
4603,YOR238W,259.6,62.44855660639582,10.0,0.4503128151361329,0.04839438576155265,10.0,331.8,79.6238378599999,10.0,0.5574695844197306,0.03552556614380984,10.0,-0.3552689976775992,0.5191216660604745,10.0,0.3461801583550216,0.5447284774700792,10.0,-0.5681913934425095,1.0327170729917419,8.0,0.3581188539702912,0.4098718865269114,10.0
4604,YOR240W,289.5,89.85384958761803,8.0,0.37578336675390556,0.11551540818267066,8.0,363.125,109.23818994681825,8.0,0.5305121578754257,0.03631985794158843,8.0,1.577675022749896,1.7948032178116995,8.0,-0.38269730743620756,1.397902494992023,8.0,2.213464394130127,1.8442065354783022,8.0,0.21825539240824776,0.7880104601425361,8.0
