,gene,area_mean,area_std,area_count,mean_intensity_mean,mean_intensity_std,mean_intensity_count,corrected_area_mean,corrected_area_std,corrected_area_count,corrected_mean_intensity_mean,corrected_mean_intensity_std,corrected_mean_intensity_count,area_Z_mean,area_Z_std,area_Z_count,mean_intensity_Z_mean,mean_intensity_Z_std,mean_intensity_Z_count,corrected_area_Z_mean,corrected_area_Z_std,corrected_area_Z_count,corrected_mean_intensity_Z_mean,corrected_mean_intensity_Z_std,corrected_mean_intensity_Z_count
3364,URH1,194.0,19.974984355438178,3.0,0.43927694757126745,0.04891110175174601,3.0,188.86576618709478,19.324054997138585,3.0,0.4589145200538829,0.04566029841258876,3.0,0.0,1.0,3.0,9.25185853854297e-18,1.0,3.0,9.62193288008469e-16,1.0,3.0,4.3021142204224816e-16,0.9999999999999999,3.0
3365,URK1,170.0,26.993826454703804,4.0,0.5066903349986406,0.013292379401336077,4.0,170.49560981410065,24.603999653244678,4.0,0.5216505601385266,0.007314683103446609,4.0,5.551115123125783e-17,1.0,4.0,-2.7755575615628914e-17,0.9999999999999999,4.0,0.0,1.0,4.0,-3.802513859341161e-15,1.0,4.0
3366,URM1,,,0.0,0.4147920782608314,0.03366362207695825,3.0,147.08200510941745,25.295224439027614,3.0,0.44202914913485114,0.03357118695726823,3.0,0.0,0.9999999999999999,3.0,1.1102230246251565e-15,1.0,3.0,-3.700743415417188e-17,0.9999999999999999,3.0,0.0,0.9999999999999999,3.0
3367,URN1,291.25,88.85334358743437,4.0,0.46159497930206606,0.015097701979833835,4.0,259.9740970106582,74.72669520166642,4.0,0.5014085028211686,0.02044183066899546,4.0,2.7755575615628914e-17,0.9999999999999999,4.0,-1.5612511283791264e-17,1.0,4.0,5.551115123125783e-17,0.9999999999999999,4.0,-1.1709383462843448e-17,0.9999999999999999,4.0
3368,USA1,224.75,34.451656950960526,4.0,0.4831366183483737,0.035084183949229755,4.0,224.75,34.451656950960526,4.0,0.4831366183483737,0.035084183949229755,4.0,-5.551115123125783e-17,0.9999999999999999,4.0,-3.885780586188048e-16,0.9999999999999998,4.0,-5.551115123125783e-17,0.9999999999999999,4.0,-3.885780586188048e-16,0.9999999999999998,4.0
3369,USV1,340.75,44.55240360145193,4.0,0.4774521423807607,0.02139717877990565,4.0,231.72746386981555,34.68504641271024,4.0,0.4791089082282205,0.020143041469057633,4.0,-2.7755575615628914e-17,1.0,4.0,-6.661338147750939e-16,1.0,4.0,4.440892098500626e-16,1.0,4.0,1.3877787807814457e-15,1.0,4.0
3370,UTH1,227.0,47.56048780237646,4.0,0.4319280471749275,0.03809532677348159,4.0,227.23346799931366,45.23843787672777,4.0,0.458982769246598,0.05416764473563525,4.0,0.0,1.0,4.0,-3.3306690738754696e-16,1.0,4.0,-1.3877787807814457e-16,0.9999999999999999,4.0,0.0,1.0,4.0
3371,UTP30,209.5,29.490111336966272,4.0,0.451007351596319,0.02839499853241955,4.0,211.97935457924416,31.742789046952854,4.0,0.4702653603803753,0.02832567930373798,4.0,1.0408340855860843e-17,1.0,4.0,-1.4432899320127035e-15,1.0,4.0,-7.806255641895632e-18,0.9999999999999999,4.0,9.992007221626409e-16,0.9999999999999999,4.0
3372,UTR1,226.75,29.11328448205962,4.0,0.4282474129234871,0.08910322468012748,4.0,206.07006275274765,23.819067282417162,4.0,0.48662780072914114,0.02132396983763943,3.0,0.0,1.0,4.0,-6.938893903907228e-18,1.0,4.0,-1.3877787807814457e-17,1.0,4.0,-1.6653345369377348e-16,1.0,4.0
3373,UTR2,,,0.0,0.5078467766286041,0.0240706422602733,3.0,200.6938593674494,26.37023907512155,3.0,0.5219514660598059,0.028043130837858206,3.0,7.401486830834377e-17,0.9999999999999999,3.0,7.586524001605236e-16,1.0,3.0,-3.7007434154171886e-16,1.0,3.0,-5.551115123125783e-17,1.0,3.0
3374,UTR4,210.5,28.873286384938357,4.0,0.47705518500499233,0.005121539407001036,4.0,198.7057112917394,20.44209175820391,4.0,0.49454866497918665,0.0019338407826589039,4.0,0.0,0.9999999999999999,4.0,2.688821387764051e-17,1.0,4.0,1.3877787807814457e-15,1.0,4.0,0.0,1.0,4.0
3375,VAB2,201.25,15.542951242712348,4.0,0.44606462874449415,0.010038561630443263,4.0,196.52290305077307,13.06974819905845,4.0,0.4577717147927954,0.010794305052559329,4.0,-2.7755575615628914e-17,1.0,4.0,0.0,0.9999999999999999,4.0,5.551115123125783e-16,0.9999999999999999,4.0,2.609024107869118e-15,1.0,4.0
3376,VAC14,246.33333333333334,44.6579593503032,3.0,0.37980576128864546,0.10518678865635203,3.0,224.7823557542337,31.32058880425999,3.0,0.4112754198071729,0.10860027300893112,3.0,2.220446049250313e-16,0.9999999999999998,3.0,0.0,0.9999999999999999,3.0,-2.9605947323337506e-16,1.0,3.0,-2.9605947323337506e-16,1.0,3.0
3377,VAC17,188.75,30.434355587066403,4.0,0.47944409165469787,0.03096315066420401,4.0,188.75,30.434355587066403,4.0,0.47944409165469787,0.03096315066420401,4.0,-1.3877787807814457e-17,0.9999999999999999,4.0,4.163336342344337e-16,1.0,4.0,-1.3877787807814457e-17,0.9999999999999999,4.0,4.163336342344337e-16,1.0,4.0
3378,VAC7,288.0,48.041648597857254,3.0,0.4849068486375631,0.020251282771223383,3.0,278.1304016083586,46.65870457585073,3.0,0.5065468130276208,0.03144650074655335,3.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,-5.921189464667501e-16,1.0,3.0
3379,VAC8,149.25,13.937359864766357,4.0,0.4569309431051835,0.004487040356748038,3.0,149.25,13.937359864766357,4.0,0.4569309431051835,0.004487040356748038,3.0,-2.7755575615628914e-17,1.0,4.0,-2.095545958979983e-15,1.0,4.0,-2.7755575615628914e-17,1.0,4.0,-2.095545958979983e-15,1.0,4.0
3380,VAM10,153.5,20.07485989988473,4.0,0.485776112720823,0.013387313987763255,4.0,151.28234858981256,21.34139325580709,4.0,0.5034573142548876,0.014257546047268779,4.0,-2.7755575615628914e-17,0.9999999999999999,4.0,0.0,1.0,4.0,-9.992007221626409e-16,1.0,4.0,-2.942091015256665e-15,1.0,4.0
3381,VAM3,171.25,18.30072858294627,4.0,0.467378983024676,0.020213868111388013,4.0,167.42296459961386,13.586225105367566,4.0,0.48020260587363056,0.01666743164369017,4.0,-2.7755575615628914e-17,0.9999999999999999,4.0,6.938893903907228e-16,1.0,4.0,0.0,1.0000000000000002,4.0,1.6653345369377348e-15,1.0,4.0
3382,VAM6,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
3383,VAM7,171.0,35.61834733205159,4.0,0.45232470843528505,0.02353493898593395,4.0,161.21952876239493,19.403772841941514,4.0,0.4952806917559638,0.008401055738284173,4.0,0.0,0.9999999999999999,4.0,0.0,1.0,4.0,7.216449660063518e-16,1.0,4.0,1.6237011735142914e-15,0.9999999999999999,4.0
3384,VAN1,244.66666666666666,72.92004754066835,3.0,0.47215265487343494,0.04946483279763035,3.0,152.7727575000268,26.163920048964744,3.0,0.48097471458038116,0.054895673624023304,3.0,-1.5728159515523052e-16,1.0,3.0,-1.1102230246251565e-15,1.0,3.0,-2.0354088784794536e-16,0.9999999999999999,3.0,-3.700743415417188e-17,1.0,3.0
3385,VBA1,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
3386,VBA2,244.25,34.24787098005753,4.0,0.4760991114065406,0.03579483734330026,4.0,246.84540526865118,38.93414638087061,4.0,0.4788290907429801,0.03424317442084887,4.0,0.0,1.0,4.0,-3.885780586188048e-16,1.0,4.0,-4.163336342344337e-16,1.0,4.0,8.049116928532385e-16,1.0,4.0
3387,VBA3,213.0,34.15650255319866,4.0,0.4682656799298338,0.012587759913062591,4.0,213.0,34.15650255319866,4.0,0.4682656799298338,0.012587759913062591,4.0,0.0,0.9999999999999999,4.0,4.454769886308441e-15,1.0,4.0,0.0,0.9999999999999999,4.0,4.454769886308441e-15,1.0,4.0
3388,VBA4,210.5,25.826343140289914,4.0,0.489726889669293,0.00196205340601514,3.0,210.5,25.826343140289914,4.0,0.489726889669293,0.00196205340601514,3.0,0.0,1.0,4.0,3.747002708109903e-15,1.0,4.0,0.0,1.0,4.0,3.747002708109903e-15,1.0,4.0
3389,VBA5,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
3390,VCX1,197.75,24.66272491027705,4.0,0.4656299688643542,0.004986312128373773,3.0,192.90306123853887,27.623023134306155,4.0,0.4605018232165008,0.031573266702931375,4.0,0.0,0.9999999999999998,4.0,-3.3306690738754696e-16,1.0,4.0,0.0,1.0,4.0,-1.3322676295501878e-15,1.0,4.0
3391,VEL1,241.25,80.93773326864711,4.0,0.39138174533078773,0.047898929420026895,4.0,218.98691066230037,65.10331844580354,4.0,0.41032374742178823,0.048670587143958895,4.0,2.7755575615628914e-17,1.0,4.0,5.967448757360216e-16,1.0,4.0,-3.400058012914542e-16,0.9999999999999999,4.0,0.0,0.9999999999999999,4.0
3392,VHR1,208.5,52.66561180378204,4.0,0.3877188833593136,0.05934386698171682,4.0,205.24430736800053,49.806026588792534,4.0,0.4033541198658067,0.06639523145197572,4.0,1.3877787807814457e-17,1.0,4.0,4.440892098500626e-16,1.0,4.0,-1.249000902703301e-16,0.9999999999999999,4.0,-4.440892098500626e-16,1.0,4.0
3393,VHS1,277.25,61.64616776410355,4.0,0.5059219835227633,0.013569756391534793,4.0,275.90295427755393,68.50477003008164,4.0,0.5352437806438871,0.026119712355676086,4.0,0.0,1.0,4.0,-3.0912772341906702e-15,0.9999999999999999,4.0,2.220446049250313e-16,1.0,4.0,-5.551115123125783e-17,1.0,4.0
3394,VHS2,218.66666666666666,45.014812376964684,3.0,0.4561235552159418,0.009744906045439016,3.0,215.42681390766595,44.99524930357691,3.0,0.46600239078966843,0.013171214944552659,3.0,-2.220446049250313e-16,1.0,3.0,-5.6991448597424705e-15,1.0,3.0,2.220446049250313e-16,0.9999999999999998,3.0,-2.7755575615628914e-17,1.0,3.0
3395,VHS3,213.5,15.154757228892407,4.0,0.49178653620768176,0.013397252138587489,4.0,215.74119949343333,14.405131621728877,4.0,0.4999052480239083,0.012070633329932174,4.0,1.0408340855860843e-17,0.9999999999999999,4.0,-3.0808688933348094e-15,1.0,4.0,1.4432899320127035e-15,1.0,4.0,-2.7755575615628914e-17,1.0,4.0
3396,VID22,197.0,28.160255680657446,3.0,0.39941292543269585,0.02383551942918039,3.0,191.44164960052765,21.275281032916624,3.0,0.4299065363250493,0.02653848960034141,3.0,-1.850371707708594e-17,1.0,3.0,7.771561172376096e-16,1.0,3.0,-4.718447854656915e-16,1.0,3.0,-3.700743415417188e-17,1.0,3.0
3397,VID24,298.0,58.94913061275798,3.0,0.4798872735505005,0.02555430955402205,3.0,175.97097576469665,22.08466017379281,3.0,0.5048331139676954,0.02828891326678001,3.0,0.0,1.0,3.0,7.401486830834377e-16,1.0,3.0,-1.7763568394002505e-15,1.0,3.0,-6.661338147750939e-16,0.9999999999999999,3.0
3398,VID27,317.0,75.70116687784058,4.0,0.4455120563433684,0.023358914831507954,4.0,197.2681962782018,19.03159876116921,4.0,0.4675521443455691,0.026735457284518236,4.0,-2.7755575615628914e-17,0.9999999999999998,4.0,-5.967448757360216e-16,0.9999999999999998,4.0,-7.216449660063518e-16,1.0,4.0,-1.0408340855860843e-15,1.0,4.0
3399,VID28,190.75,19.872510326243805,4.0,0.4142919979966802,0.01829694157291649,4.0,193.2459096067901,21.00948171963313,4.0,0.4218265625993973,0.021060076738276066,4.0,2.7755575615628914e-17,1.0,4.0,-1.5543122344752192e-15,1.0,4.0,-9.71445146547012e-16,1.0,4.0,5.551115123125783e-17,0.9999999999999998,4.0
3400,VID30,192.25,9.251126057585278,4.0,0.3924840457900079,0.013854479812144023,3.0,181.59509953771715,13.068929716072768,4.0,0.40325894622180647,0.057988194730283556,4.0,6.938893903907228e-18,1.0,4.0,2.498001805406602e-16,0.9999999999999999,4.0,0.0,1.0,4.0,1.3877787807814457e-17,0.9999999999999999,4.0
3401,VIK1,255.75,29.341381471680343,4.0,0.48576564859606924,0.012701023727269424,4.0,243.93947453294507,14.464412281195468,4.0,0.5116658902990209,0.004931016093781762,4.0,0.0,1.0,4.0,-2.192690473634684e-15,0.9999999999999999,4.0,1.0269562977782698e-15,1.0,4.0,-5.620504062164855e-15,0.9999999999999998,4.0
3402,VIP1,170.0,12.909944487358056,4.0,0.40485223919512253,0.016221426654939294,4.0,170.0,12.909944487358056,4.0,0.40485223919512253,0.016221426654939294,4.0,0.0,1.0,4.0,2.7755575615628914e-17,1.0,4.0,0.0,1.0,4.0,2.7755575615628914e-17,1.0,4.0
3403,VMA13,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
3404,VMA2,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
3405,VMA21,132.5,31.83813227352802,4.0,0.47878075815139387,0.04889144555342006,4.0,132.5,31.83813227352802,4.0,0.47878075815139387,0.04889144555342006,4.0,6.938893903907228e-18,1.0,4.0,-2.706168622523819e-16,1.0,4.0,6.938893903907228e-18,1.0,4.0,-2.706168622523819e-16,1.0,4.0
3406,VMA22,102.0,19.235384061671343,4.0,0.34424734182250705,0.052678056583296544,4.0,100.22624357025498,20.102675281190123,4.0,0.3507308710750171,0.04811983288395581,4.0,0.0,1.0,4.0,2.7755575615628914e-16,0.9999999999999998,4.0,5.273559366969494e-16,1.0,4.0,-9.159339953157541e-16,1.0,4.0
3407,VMA4,209.5,47.57099956906519,4.0,0.4742587086302322,0.021883700085029604,4.0,209.5,47.57099956906519,4.0,0.4742587086302322,0.021883700085029604,4.0,0.0,1.0,4.0,2.7755575615628914e-17,1.0,4.0,0.0,1.0,4.0,2.7755575615628914e-17,1.0,4.0
3408,VMA5,87.25,39.752358420601915,4.0,0.3483221685712019,0.04458405207521656,4.0,82.59144681889322,37.54208344494414,4.0,0.36285638289295186,0.04397878976357428,4.0,-4.163336342344337e-17,1.0,4.0,-5.967448757360216e-16,1.0,4.0,4.163336342344337e-17,0.9999999999999999,4.0,0.0,1.0,4.0
3409,VMA6,53.0,19.313207915827967,3.0,0.29249788062779886,0.02335152422880507,3.0,51.0521664006096,22.54508187122651,3.0,0.3048070561661039,0.03234909357952765,3.0,3.700743415417188e-17,0.9999999999999999,3.0,1.5543122344752192e-15,1.0,3.0,-3.3306690738754696e-16,1.0,3.0,-1.1472304587793285e-15,1.0,3.0
3410,VMA7,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
3411,VMA8,112.5,46.8081189538738,4.0,0.38308792771133865,0.041911472483567136,4.0,103.12157608183512,37.72715810670261,4.0,0.4152032783299656,0.04602891203637121,4.0,0.0,1.0,4.0,1.0547118733938987e-15,0.9999999999999998,4.0,-5.551115123125783e-17,1.0,4.0,3.3306690738754696e-16,1.0,4.0
3412,VMR1,227.25,42.39791661548163,4.0,0.49323272900643694,0.035186440196252486,4.0,217.0758848047504,40.02635411117361,4.0,0.502263093763458,0.026547007865580726,4.0,1.0408340855860843e-17,1.0,4.0,8.326672684688674e-16,1.0,4.0,4.163336342344337e-17,0.9999999999999999,4.0,1.0269562977782698e-15,0.9999999999999999,4.0
3413,VNX1,218.25,21.406774628607646,4.0,0.40004800593087403,0.03148179365181597,4.0,220.69266514168885,23.19523602280062,4.0,0.40646422955079364,0.027911127501130204,4.0,1.3877787807814457e-17,1.0,4.0,-9.159339953157541e-16,0.9999999999999999,4.0,9.159339953157541e-16,1.0,4.0,-4.996003610813204e-16,1.0,4.0
3414,VOA1,233.66666666666666,24.82606157515391,3.0,0.4095502270862488,0.01674756123838887,3.0,214.8462213220024,15.526124893570891,3.0,0.3803735225704233,0.08398580149419713,4.0,0.0,1.0,4.0,-1.3877787807814457e-16,1.0,4.0,-8.326672684688674e-17,0.9999999999999999,4.0,1.3877787807814457e-16,1.0,4.0
3415,VPH1,266.75,35.46242142512738,4.0,0.44226778929156907,0.025633335397288542,4.0,252.23567307992244,8.73839220972116,3.0,0.45980961422977595,0.007696073158527164,4.0,0.0,1.0,4.0,1.6479873021779667e-15,0.9999999999999999,4.0,4.440892098500626e-16,1.0,4.0,-1.3877787807814457e-17,0.9999999999999999,4.0
3416,VPH2,74.25,34.79822792423009,4.0,0.3683312505703148,0.05400338653498098,4.0,73.33198036062818,34.25762008855971,4.0,0.3765036570123172,0.052629453541477425,4.0,-2.7755575615628914e-17,0.9999999999999998,4.0,-1.0182826803983858e-15,1.0,4.0,-4.163336342344337e-17,1.0,4.0,-3.469446951953614e-17,1.0,4.0
3417,VPS1,81.5,20.8246648632497,4.0,0.3907387813066902,0.044155604039838786,4.0,81.5,20.8246648632497,4.0,0.3907387813066902,0.044155604039838786,4.0,0.0,0.9999999999999999,4.0,-3.3306690738754696e-16,1.0,4.0,0.0,0.9999999999999999,4.0,-3.3306690738754696e-16,1.0,4.0
3418,VPS13,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
3419,VPS15,365.0,66.56575696257048,3.0,0.49778797317150225,0.01418812652750677,3.0,,,0.0,0.5102275796150041,0.01805283319589624,3.0,-3.700743415417188e-17,1.0,3.0,-3.885780586188048e-15,0.9999999999999999,3.0,-2.590520390792032e-16,1.0,3.0,1.0362081563168128e-15,1.0,3.0
3420,VPS16,246.75,10.404326023342406,4.0,0.41820765164206386,0.015524122320559011,4.0,247.422378651444,18.728857266188516,4.0,0.4384902621892485,0.014094014222103837,4.0,-5.551115123125783e-17,0.9999999999999999,4.0,-2.7755575615628914e-17,0.9999999999999998,4.0,4.163336342344337e-16,1.0000000000000002,4.0,-9.71445146547012e-16,1.0,4.0
3421,VPS17,348.0,38.41006812455991,4.0,0.49844078817821885,0.026467361697411783,4.0,228.44102088078168,36.472166985979605,4.0,0.5039541313574406,0.03427596786267504,4.0,3.2959746043559335e-17,0.9999999999999999,4.0,4.996003610813204e-16,1.0,4.0,3.885780586188048e-16,1.0,4.0,-4.163336342344337e-16,1.0000000000000002,4.0
3422,VPS20,181.5,10.148891565092217,4.0,0.342638567622593,0.008481591044482144,4.0,182.22937549364687,11.060328393985023,4.0,0.3489913075782163,0.010666670010715808,4.0,-2.949029909160572e-17,1.0,4.0,1.3877787807814457e-17,0.9999999999999998,4.0,-6.401129626354418e-16,0.9999999999999998,4.0,-2.609024107869118e-15,0.9999999999999998,4.0
3423,VPS21,194.25,76.2293687935737,4.0,0.37972264523701804,0.049681671578601955,4.0,162.58849344184557,43.78115509804145,4.0,0.4217766033959668,0.03755974747897811,4.0,2.7755575615628914e-17,1.0,4.0,-2.7755575615628914e-17,1.0,4.0,4.996003610813204e-16,1.0,4.0,-7.771561172376096e-16,0.9999999999999998,4.0
3424,VPS24,171.25,21.823152842795192,4.0,0.3836789894910185,0.022809733773321808,4.0,166.36852838216072,22.653456072440065,4.0,0.394251333345205,0.018092775071005977,4.0,0.0,1.0,4.0,0.0,1.0,4.0,-3.3306690738754696e-16,0.9999999999999999,4.0,0.0,1.0,4.0
3425,VPS25,179.0,22.978250586152114,4.0,0.3326730899375062,0.018815362546890427,4.0,172.20074017391397,23.80590893699162,4.0,0.35933700814608727,0.020935048632432653,4.0,5.551115123125783e-17,1.0,4.0,-2.220446049250313e-15,1.0,4.0,-3.0531133177191805e-16,1.0,4.0,1.3322676295501878e-15,0.9999999999999999,4.0
3426,VPS27,197.33333333333334,1.5275252316519428,3.0,0.37123614201658356,0.031851769076392554,4.0,197.33333333333334,1.5275252316519428,3.0,0.37123614201658356,0.031851769076392554,4.0,0.0,1.0,4.0,1.27675647831893e-15,1.0,4.0,0.0,1.0,4.0,1.27675647831893e-15,1.0,4.0
3427,VPS28,266.75,68.62154666478064,4.0,0.32513430469584187,0.04497150627492144,4.0,167.2099510822639,25.37025314790919,4.0,0.3448774950178084,0.046288882702545324,4.0,0.0,0.9999999999999999,4.0,2.7755575615628914e-16,1.0,4.0,-8.326672684688674e-16,1.0,4.0,-2.7755575615628914e-16,1.0,4.0
3428,VPS29,255.0,64.13007614736371,4.0,0.4991254722913898,0.04625357077519135,4.0,229.88301848728378,45.72818807053707,4.0,0.5188380974262163,0.031069617202366954,4.0,-2.7755575615628914e-17,0.9999999999999998,4.0,-8.881784197001252e-16,1.0,4.0,6.106226635438361e-16,1.0,4.0,-2.6645352591003757e-15,1.0,4.0
3429,VPS3,233.75,28.74456470360962,4.0,0.4592491806143094,0.01296971287554859,4.0,223.57492579600648,28.538210500270214,4.0,0.4748761005320611,0.013478355030836352,4.0,0.0,1.0,4.0,4.274358644806853e-15,0.9999999999999998,4.0,2.7755575615628914e-16,0.9999999999999999,4.0,0.0,0.9999999999999999,4.0
3430,VPS30,190.5,24.5017006212494,4.0,0.48174936012140573,0.019691683215558097,4.0,183.5717349209092,27.201684281662533,4.0,0.5023072959871403,0.02388370567232247,4.0,0.0,1.0,4.0,1.3877787807814457e-15,1.0,4.0,0.0,1.0,4.0,6.106226635438361e-16,1.0,4.0
3431,VPS33,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
3432,VPS34,129.5,40.12065137390801,4.0,0.29053345215594073,0.032165465158009755,4.0,121.42385049163966,50.308756123894646,4.0,0.3024051896814119,0.0366702005349475,4.0,0.0,1.0,4.0,6.661338147750939e-16,0.9999999999999999,4.0,-1.6653345369377348e-16,1.0,4.0,0.0,0.9999999999999998,4.0
3433,VPS35,154.0,33.555923471125034,4.0,0.4956682936963374,0.004080290348894516,3.0,154.0,33.555923471125034,4.0,0.4956682936963374,0.004080290348894516,3.0,-1.3877787807814457e-17,1.0,4.0,-8.049116928532385e-16,0.9999999999999998,4.0,-1.3877787807814457e-17,1.0,4.0,-8.049116928532385e-16,0.9999999999999998,4.0
3434,VPS36,150.0,37.62091616818141,4.0,0.3415658981160443,0.07274336424878435,4.0,148.93203959445512,38.262017544526245,4.0,0.3525485567836416,0.07171519341122387,4.0,0.0,1.0,4.0,0.0,1.0,4.0,-3.885780586188048e-16,1.0,4.0,-5.551115123125783e-16,1.0,4.0
3435,VPS38,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
3436,VPS4,350.0,51.11425111127685,4.0,0.4465370693109192,0.021063365959940402,4.0,228.17426640404386,32.67443926520784,4.0,0.46805925267000137,0.0023139135902598917,3.0,-2.7755575615628914e-17,1.0,4.0,-2.0122792321330962e-15,0.9999999999999998,4.0,2.220446049250313e-16,1.0,4.0,0.0,1.0,4.0
3437,VPS41,241.33333333333334,51.03266927501768,3.0,0.5033560873975516,0.0350451619704125,3.0,203.12841168114252,8.038551434942567,3.0,0.5299877690268914,0.02691634433661484,3.0,1.8503717077085943e-16,1.0,3.0,5.181040781584064e-16,1.0,3.0,1.1888638222027719e-15,1.0,3.0,0.0,1.0,3.0
3438,VPS45,126.75,19.18984106239549,4.0,0.3624742419468481,0.04678184782351127,4.0,131.04217191260926,21.193897356145083,4.0,0.36768273096129905,0.043980641082693665,4.0,-5.551115123125783e-17,1.0,4.0,-5.551115123125783e-16,0.9999999999999998,4.0,3.3306690738754696e-16,1.0,4.0,2.7755575615628914e-16,1.0,4.0
3439,VPS5,191.25,16.028620235898867,4.0,0.4961935154630335,0.010245315347813293,4.0,188.52199373748243,18.870454352113693,4.0,0.514230881210308,0.009652108032214234,4.0,0.0,1.0,4.0,-4.0245584642661925e-15,1.0,4.0,0.0,1.0,4.0,2.831068712794149e-15,1.0,4.0
3440,VPS51,117.5,12.871156384205214,4.0,0.41597985622864997,0.040935026237779726,4.0,117.5,12.871156384205214,4.0,0.41597985622864997,0.040935026237779726,4.0,0.0,1.0,4.0,6.938893903907228e-16,1.0,4.0,0.0,1.0,4.0,6.938893903907228e-16,1.0,4.0
3441,VPS52,82.75,21.975364995072702,4.0,0.3974853113676576,0.03802506814778209,4.0,82.75,21.975364995072702,4.0,0.3974853113676576,0.03802506814778209,4.0,-2.7755575615628914e-17,1.0,4.0,1.0894063429134349e-15,1.0,4.0,-2.7755575615628914e-17,1.0,4.0,1.0894063429134349e-15,1.0,4.0
3442,VPS53,105.0,12.165525060596439,3.0,0.4244126005401898,0.014316152756072634,3.0,100.54734291115243,12.009820707894363,3.0,0.4457712487975907,0.01474278837868813,3.0,0.0,1.0,3.0,-2.5905203907920318e-15,0.9999999999999999,3.0,4.070817756958907e-16,1.0,3.0,-2.5165055224836883e-15,1.0,3.0
3443,VPS54,130.0,39.28103868280471,3.0,0.4001917663341396,0.04816630917820553,3.0,119.18483095932834,38.482357233442656,3.0,0.425056150155028,0.045319737479906474,3.0,0.0,0.9999999999999999,3.0,3.700743415417188e-17,1.0,3.0,1.295260195396016e-16,1.0,3.0,8.141635513917814e-16,0.9999999999999999,3.0
3444,VPS55,259.0,68.16890786861705,3.0,0.32424677286921694,0.06411116710953016,3.0,184.74264017501125,31.497956915583238,3.0,0.34816359859992213,0.08088987151415153,3.0,0.0,1.0,3.0,2.9605947323337506e-16,0.9999999999999999,3.0,9.208490451643552e-16,1.0,3.0,-4.440892098500626e-16,1.0,3.0
3445,VPS60,188.25,20.645822822062577,4.0,0.47444170059411944,0.019037456672344515,4.0,188.25,20.645822822062577,4.0,0.47444170059411944,0.019037456672344515,4.0,0.0,1.0,4.0,2.1649348980190553e-15,1.0,4.0,0.0,1.0,4.0,2.1649348980190553e-15,1.0,4.0
3446,VPS61,101.5,33.28162656281491,4.0,0.42845553494050015,0.07251331193193525,4.0,99.95335478923174,33.25120531598324,4.0,0.45112750011252256,0.07517461894957003,4.0,2.7755575615628914e-17,0.9999999999999998,4.0,1.6653345369377348e-16,1.0,4.0,-1.6653345369377348e-16,1.0,4.0,-3.469446951953614e-16,1.0000000000000002,4.0
3447,VPS62,300.5,37.38538038681253,4.0,0.45711130382083776,0.05197134550045497,4.0,291.0615916573472,8.193455836578718,3.0,0.5103777353529289,0.010334993691880146,3.0,5.551115123125783e-17,0.9999999999999999,4.0,-1.096345236817342e-15,1.0,4.0,-3.885780586188048e-16,0.9999999999999999,4.0,5.828670879282072e-16,1.0,4.0
3448,VPS63,119.75,37.6773583645846,4.0,0.4468012101135488,0.02006412944591503,4.0,113.65531300538166,28.412777693773776,4.0,0.4812757936491485,0.02683458566210031,4.0,0.0,1.0,4.0,1.3877787807814457e-15,1.0,4.0,-3.608224830031759e-16,1.0,4.0,1.609823385706477e-15,1.0,4.0
3449,VPS64,180.25,55.223032634339575,4.0,0.39896738410854876,0.03900585953849003,4.0,171.1242466967924,48.05112359466993,4.0,0.42879320749354455,0.046287850832840295,4.0,0.0,1.0,4.0,0.0,1.0,4.0,-2.7755575615628914e-16,1.0,4.0,2.7755575615628914e-16,0.9999999999999998,4.0
3450,VPS65,131.0,25.66450207322688,4.0,0.3449644622294797,0.049021031207547104,4.0,130.38781012144162,26.429655695590867,4.0,0.3654465072241164,0.04842121961428334,4.0,0.0,0.9999999999999999,4.0,-5.551115123125783e-17,0.9999999999999999,4.0,2.7755575615628914e-16,1.0,4.0,5.551115123125783e-17,1.0,4.0
3451,VPS66,87.5,14.843629385474877,4.0,0.5002230276428683,0.0313297573898852,4.0,85.14619423794416,11.944668519522596,4.0,0.5242460673082839,0.027797378454091387,4.0,-8.673617379884035e-18,1.0,4.0,-4.787836793695988e-16,1.0,4.0,3.174543961037557e-16,1.0,4.0,2.0816681711721685e-17,1.0000000000000002,4.0
